book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
7912,25065522,25065522,44749694,17,1101983795,9781101983800.0,Drew Barrymore,2015.0,,Wildflower,en-CA,3.56,12855,14574,1893,447,1524,4851,4910,2842,https://images.gr-assets.com/books/1446537126m/25065522.jpg,https://images.gr-assets.com/books/1446537126s/25065522.jpg,0
7929,23731881,23731881,43264515,6,316369152,9780316369150.0,"J.K. Rowling, Joel Holland",2015.0,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,eng,4.26,12510,13494,1838,312,408,1755,3965,7054,https://images.gr-assets.com/books/1418419116m/23731881.jpg,https://images.gr-assets.com/books/1418419116s/23731881.jpg,0
7953,7775841,7775841,10682678,11,1439157995,9781439157990.0,Mike Birbiglia,2010.0,,Sleepwalk With Me and Other Painfully True Stories,,3.85,10790,11504,795,209,667,2926,4505,3197,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7993,28698036,28698036,48896020,5,,,Brandon Sanderson,2016.0,Mistborn: Secret History,"Secret History (Mistborn, #3.5)",eng,4.38,12796,13424,1081,30,191,1573,4535,7095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8020,28204534,28204534,49449510,13,1632156741,9781632156750.0,"Brian K. Vaughan, Cliff Chiang, Matthew Wilson",2016.0,The Paper Girls - Vol 1,"Paper Girls, Vol. 1 (Paper Girls, #1)",eng,3.87,23858,24217,2694,987,1235,5089,9546,7360,https://images.gr-assets.com/books/1458578587m/28204534.jpg,https://images.gr-assets.com/books/1458578587s/28204534.jpg,0
8037,752994,752994,685838,184,486270653,9780486270650.0,Molière,1666.0,Le Misanthrope ou L'Atrabilaire Amoureux,The Misanthrope,eng,3.78,12994,14435,250,240,1049,4133,5200,3813,https://images.gr-assets.com/books/1416873266m/752994.jpg,https://images.gr-assets.com/books/1416873266s/752994.jpg,0
8043,26721568,26721568,43959628,25,373212054,9780373212060.0,Jennifer L. Armentrout,2016.0,The Problem with Forever,The Problem with Forever,eng,4.0,17394,20553,3257,340,1143,4070,7525,7475,https://images.gr-assets.com/books/1452349399m/26721568.jpg,https://images.gr-assets.com/books/1452349399s/26721568.jpg,0
8059,22402972,22402972,41828131,30,399162593,9780399162600.0,Lynda Mullaly Hunt,2015.0,Fish In A Tree,Fish in a Tree,eng,4.28,15582,16881,2938,252,433,2043,5752,8401,https://images.gr-assets.com/books/1403181554m/22402972.jpg,https://images.gr-assets.com/books/1403181554s/22402972.jpg,0
8091,4618898,4618898,4668853,16,312385188,9780312385190.0,Sandra Dallas,1997.0,Prayers for Sale,Prayers for Sale,eng,3.83,13730,14413,2164,181,749,3876,6138,3469,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8101,6324903,6324903,6510453,35,1416577572,9781416577580.0,Matthew Reilly,2009.0,The Five Greatest Warriors,"The 5 Greatest Warriors (Jack West Jr, #3)",eng,4.24,10772,12321,406,103,378,1826,4224,5790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8102,25337081,25337081,45073734,25,399170898,9780399170900.0,J.D. Robb,2016.0,Brotherhood in Death,"Brotherhood in Death (In Death, #42)",eng,4.35,9041,15189,1466,145,307,1726,4923,8088,https://images.gr-assets.com/books/1439226052m/25337081.jpg,https://images.gr-assets.com/books/1439226052s/25337081.jpg,0
8105,23341862,23341862,42901339,11,1455554596,9781455554590.0,Sarah Hepola,2015.0,Blackout: Remembering the Things I Drank to Forget,Blackout: Remembering the Things I Drank to Forget,eng,3.96,9165,11756,1235,185,471,2512,5030,3558,https://images.gr-assets.com/books/1423750824m/23341862.jpg,https://images.gr-assets.com/books/1423750824s/23341862.jpg,0
8116,25005214,25005214,44676143,10,62422960,9780062422960.0,Victoria Aveyard,2015.0,Queen Song,"Queen Song (Red Queen, #0.1)",,3.74,12436,13562,1076,746,921,3569,4267,4059,https://images.gr-assets.com/books/1437677533m/25005214.jpg,https://images.gr-assets.com/books/1437677533s/25005214.jpg,0
8118,25104491,25104491,44997220,6,,,James  Hankins,2015.0,,The Prettiest One,eng,3.66,10609,10665,704,406,939,2972,3870,2478,https://images.gr-assets.com/books/1441065786m/25104491.jpg,https://images.gr-assets.com/books/1441065786s/25104491.jpg,0
8120,56594,56594,55155,18,60688246,9780060688240.0,"Sheldon Vanauken, C.S. Lewis",1977.0,A Severe Mercy,"A Severe Mercy: A Story of Faith, Tragedy and Triumph",en-US,4.32,11207,11588,807,177,360,1363,3329,6359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8137,25828204,25828204,45687875,11,,,Tarryn Fisher,2015.0,,F*ck Love,,4.13,12203,15280,2691,320,749,2434,4958,6819,https://images.gr-assets.com/books/1449432878m/25828204.jpg,https://images.gr-assets.com/books/1449432878s/25828204.jpg,0
8138,27864391,27864391,83062,62,,9781474601570.0,David Ebershoff,2000.0,The Danish Girl,The Danish Girl,eng,3.74,8292,13984,1700,239,927,4006,5842,2970,https://images.gr-assets.com/books/1451790312m/27864391.jpg,https://images.gr-assets.com/books/1451790312s/27864391.jpg,0
8144,18799585,15096138,20386536,16,,,Kendra Elliot,2012.0,Hidden,Hidden (Bone Secrets. #1),eng,3.98,8758,13745,767,251,680,2882,5210,4722,https://images.gr-assets.com/books/1386936783m/18799585.jpg,https://images.gr-assets.com/books/1386936783s/18799585.jpg,0
8184,20890479,20890479,39861474,42,385682824,9780385682820.0,Rachel Joyce,2014.0,The Love Song of Miss Queenie Hennessy,"The Love Song of Miss Queenie Hennessy (Harold Fry, #2)",eng,4.04,10730,14102,2450,164,549,2663,5956,4770,https://images.gr-assets.com/books/1403202599m/20890479.jpg,https://images.gr-assets.com/books/1403202599s/20890479.jpg,0
8193,17934521,17934521,25206775,33,1250039819,9781250039810.0,Nickolas Butler,2014.0,Shotgun Lovesongs,Shotgun Lovesongs,eng,3.78,9878,11717,1891,153,756,3183,5104,2521,https://images.gr-assets.com/books/1396818566m/17934521.jpg,https://images.gr-assets.com/books/1396818566s/17934521.jpg,0
8205,29991719,29991719,50395229,8,,,Emma Chase,2016.0,Royally Screwed,"Royally Screwed (Royally, #1)",eng,4.11,15906,19263,2374,235,782,3288,7374,7584,https://images.gr-assets.com/books/1463068765m/29991719.jpg,https://images.gr-assets.com/books/1463068765s/29991719.jpg,0
8265,23299512,23299512,42855493,22,62380877,9780062380880.0,Victoria Schwab,2016.0,This Savage Song,"This Savage Song (Monsters of Verity, #1)",eng,4.14,17210,22459,5057,185,662,3593,9472,8547,https://images.gr-assets.com/books/1445529989m/23299512.jpg,https://images.gr-assets.com/books/1445529989s/23299512.jpg,0
8268,17838528,17838528,24961929,18,1481404547,9781481404550.0,Morgan Matson,2016.0,The Unexpected Everything,The Unexpected Everything,eng,4.07,18752,20475,4074,234,778,3731,8374,7358,https://images.gr-assets.com/books/1443203227m/17838528.jpg,https://images.gr-assets.com/books/1443203227s/17838528.jpg,0
8282,29430788,29430788,49695344,14,1476799202,9781476799210.0,Alice Hoffman,2017.0,,Faithful,eng,4.02,12442,15377,2481,159,533,2807,7173,4705,https://images.gr-assets.com/books/1478771334m/29430788.jpg,https://images.gr-assets.com/books/1478771334s/29430788.jpg,0
8300,23287179,23287179,42803214,23,62338307,9780062338300.0,Kim van Alkemade,2015.0,,Orphan Number Eight,eng,3.69,9558,12249,1427,273,922,3541,5159,2354,https://images.gr-assets.com/books/1416424263m/23287179.jpg,https://images.gr-assets.com/books/1416424263s/23287179.jpg,0
8304,18404093,18404093,26037952,14,1250019699,9781250019690.0,Mary Kay Andrews,2014.0,Save the Date,Save the Date,eng,3.87,11080,12612,1158,202,632,3229,5133,3416,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8311,25663717,25663717,45486674,8,1250076927,9781250076920.0,Lynda Cohen Loigman,2016.0,The Two-Family House,The Two-Family House,eng,3.94,9395,13320,1695,136,611,2976,5847,3750,https://images.gr-assets.com/books/1479207044m/25663717.jpg,https://images.gr-assets.com/books/1479207044s/25663717.jpg,0
8315,23745189,22833921,42386247,5,,,Carrie Anne Noble,2015.0,The Mermaid's Sister,The Mermaid's Sister,en-US,3.64,6221,11664,1432,302,1080,3643,4081,2558,https://images.gr-assets.com/books/1421800056m/23745189.jpg,https://images.gr-assets.com/books/1421800056s/23745189.jpg,0
8325,22886113,22886113,42455676,13,1476791619,9781476791620.0,Connor Franta,2015.0,A Work in Progress,A Work in Progress,eng,4.36,14397,14823,1795,246,554,1678,3466,8879,https://images.gr-assets.com/books/1426466460m/22886113.jpg,https://images.gr-assets.com/books/1426466460s/22886113.jpg,0
8335,18090150,18090150,25337782,70,62291408,9780062291400.0,"Isabel Allende, Oliver Brock, Frank Wynne",2013.0,El juego de Ripper,Ripper,eng,3.24,8919,12129,1950,893,1983,4163,3484,1606,https://images.gr-assets.com/books/1422871316m/18090150.jpg,https://images.gr-assets.com/books/1422871316s/18090150.jpg,0
8379,22725443,22725443,41246261,52,812997530,9780812997540.0,Jill Alexander Essbaum,2015.0,Hausfrau,Hausfrau,eng,3.24,9949,11842,2270,813,2033,4001,3468,1527,https://images.gr-assets.com/books/1419180448m/22725443.jpg,https://images.gr-assets.com/books/1419180448s/22725443.jpg,0
8381,21414439,21414439,40715259,28,,,Susan Dennard,2016.0,Truthwitch,"Truthwitch (The Witchlands, #1)",eng,3.93,17752,20666,4273,554,1196,4013,8321,6582,https://images.gr-assets.com/books/1428675822m/21414439.jpg,https://images.gr-assets.com/books/1428675822s/21414439.jpg,0
8461,25773504,25773504,45622200,16,1250010136,9781250010130.0,Lisa Scottoline,2016.0,,Most Wanted,eng,3.56,10007,12358,1657,437,1348,3878,4241,2454,https://images.gr-assets.com/books/1443635774m/25773504.jpg,https://images.gr-assets.com/books/1443635774s/25773504.jpg,0
8486,24611425,24611425,44222605,22,670025771,9780670025770.0,Geraldine Brooks,2015.0,The Secret Chord,The Secret Chord,eng,3.55,9228,11156,2139,446,1120,3383,4221,1986,https://images.gr-assets.com/books/1428406962m/24611425.jpg,https://images.gr-assets.com/books/1428406962s/24611425.jpg,0
8499,22693222,22693222,42205784,21,62305190,9780062305190.0,Kate Andersen Brower,2015.0,The Residence: Inside the Private World of the White House,The Residence: Inside the Private World of the White House,,3.75,8841,11660,1583,194,770,3446,4627,2623,https://images.gr-assets.com/books/1406045992m/22693222.jpg,https://images.gr-assets.com/books/1406045992s/22693222.jpg,0
8535,599090,599090,123227,96,1857239407,9781857239410.0,"Alan Dean Foster, George Lucas",1976.0,Star Wars: From the Adventures of Luke Skywalker,A New Hope  (Star Wars: Novelizations #4),eng,4.07,10647,12547,413,162,581,2611,4017,5176,https://images.gr-assets.com/books/1408936775m/599090.jpg,https://images.gr-assets.com/books/1408936775s/599090.jpg,0
8551,29103028,29103028,46189029,9,,,Jeff Wheeler,2016.0,The Queen's Poisoner,"The Queen's Poisoner (Kingfountain, #1)",en-GB,4.07,14126,14322,1039,293,501,2387,5807,5334,https://images.gr-assets.com/books/1455564888m/29103028.jpg,https://images.gr-assets.com/books/1455564888s/29103028.jpg,0
8563,22886868,22886868,42456608,37,62429973,9780062429970.0,Terry Pratchett,2015.0,The Shepherd's Crown,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",eng,4.34,9134,13799,2099,47,238,1644,4868,7002,https://images.gr-assets.com/books/1433600285m/22886868.jpg,https://images.gr-assets.com/books/1433600285s/22886868.jpg,0
8576,25624089,25624089,45436495,12,,,"Bill O'Reilly, Martin Dugard",2015.0,Killing Reagan,Killing Reagan: The Violent Assault That Changed a Presidency,eng,4.08,9794,10919,1174,164,344,1903,4598,3910,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8580,22929741,22929741,42499230,22,1555977073,9781555977080.0,Maggie Nelson,2015.0,The Argonauts,The Argonauts,eng,3.99,11925,13249,1556,406,807,2390,4513,5133,https://images.gr-assets.com/books/1410981835m/22929741.jpg,https://images.gr-assets.com/books/1410981835s/22929741.jpg,0
8583,29925715,29920081,50301699,13,,,Louise Jensen,2016.0,The Sister,The Sister,eng,3.77,11603,21116,1214,768,1492,5437,7470,5949,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8611,80449,80449,13751223,203,019283617X,9780192836180.0,"Friedrich Nietzsche, Douglas Smith",1887.0,Zur Genealogie der Moral,On the Genealogy of Morals,,4.1,9214,11809,358,191,489,2114,4199,4816,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8641,17158532,17158532,23581990,14,174348495X,9781743484950.0,C.S. Pacat,2016.0,Kings Rising,"Kings Rising (Captive Prince, #3)",eng,4.5,14210,17960,3003,140,340,1429,4555,11496,https://images.gr-assets.com/books/1454160767m/17158532.jpg,https://images.gr-assets.com/books/1454160767s/17158532.jpg,0
8644,10399742,10399742,15303665,34,1846058317,9781846058320.0,"James Patterson, Mark Pearson",2011.0,Private London,Private London (Private #4),eng,3.75,9922,12899,891,209,944,3825,4836,3085,https://images.gr-assets.com/books/1328415596m/10399742.jpg,https://images.gr-assets.com/books/1328415596s/10399742.jpg,0
8671,26072609,26072609,46009964,14,006245496X,9780062454970.0,"Anderson Cooper, Gloria Vanderbilt",2016.0,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss","The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss",eng,3.79,10758,14694,1659,791,891,3306,5265,4441,https://images.gr-assets.com/books/1456162664m/26072609.jpg,https://images.gr-assets.com/books/1456162664s/26072609.jpg,0
8677,152662,152662,1147214,22,671038540,9780671038540.0,Peter Hedges,1991.0,What's Eating Gilbert Grape,What's Eating Gilbert Grape,eng,4.1,11352,11977,403,143,458,2307,4274,4795,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8695,10929432,10929432,15846509,15,1423157311,9781423157310.0,Victoria Schwab,2013.0,The Archived,"The Archived (The Archived, #1)",eng,4.02,16580,18048,3455,370,810,3282,7157,6429,https://images.gr-assets.com/books/1338729878m/10929432.jpg,https://images.gr-assets.com/books/1338729878s/10929432.jpg,0
8698,25332115,25332115,45067930,8,1250077699,9781250077690.0,Ruth Wariner,2016.0,The Sound of Gravel,The Sound of Gravel,eng,4.15,12045,14113,2021,241,429,1996,5738,5709,https://images.gr-assets.com/books/1436200674m/25332115.jpg,https://images.gr-assets.com/books/1436200674s/25332115.jpg,0
8722,26116430,26116430,46062644,25,62277022,9780062277020.0,Louise Erdrich,2016.0,LaRose,LaRose,eng,3.86,9136,11302,1863,268,718,2539,4524,3253,https://images.gr-assets.com/books/1445606455m/26116430.jpg,https://images.gr-assets.com/books/1445606455s/26116430.jpg,0
8764,3173125,3173125,3205574,62,316032220,9780316032220.0,Josh Bazell,2008.0,Beat the Reaper,Beat the Reaper (Peter Brown #1),en-US,3.79,10987,13114,2193,278,886,3311,5497,3142,https://images.gr-assets.com/books/1316092271m/3173125.jpg,https://images.gr-assets.com/books/1316092271s/3173125.jpg,0
8825,24961531,24961531,43062786,10,,,Lindsay Ashford,2015.0,,The Color of Secrets,,3.85,9477,9545,623,251,682,2162,3587,2863,https://images.gr-assets.com/books/1424234214m/24961531.jpg,https://images.gr-assets.com/books/1424234214s/24961531.jpg,0
8828,13167847,13167847,18347103,8,805095837,9780805095840.0,Andy Cohen,2012.0,,Most Talkative: Stories from the Front Lines of Pop Culture,,3.79,9789,11305,1169,175,721,3144,4492,2773,https://images.gr-assets.com/books/1335383485m/13167847.jpg,https://images.gr-assets.com/books/1335383485s/13167847.jpg,0
8835,27423283,27423283,22275596,23,,,"Corina Bomann, Alison Layland",2013.0,Der Mondscheingarten,The Moonlit Garden,eng,3.74,10944,11367,874,379,1022,2963,3843,3160,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8836,6452806,6452806,6643012,23,446539252,9780446539260.0,Edward M. Kennedy,2009.0,True Compass: A Memoir,True Compass: A Memoir,en-US,3.99,10111,10504,762,176,439,2205,4133,3551,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8839,23492288,23492288,43082571,24,,,Caroline Kepnes,2016.0,Hidden Bodies,"Hidden Bodies (You, #2)",eng,3.87,11777,13166,2226,276,799,3063,5255,3773,https://images.gr-assets.com/books/1437414470m/23492288.jpg,https://images.gr-assets.com/books/1437414470s/23492288.jpg,0
8845,6713071,6713071,6908947,23,1439172951,9781439172960.0,"George Carlin, Tony Hendra",2009.0,,Last Words,en-US,4.04,9246,9795,504,177,435,1946,3485,3752,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8869,24465724,24465724,44058574,17,8143676,9780062414090.0,Kiera Cass,2015.0,Happily Ever After,"Happily Ever After (The Selection, #0.4, 0.5, 2.5, 2.6)",eng,4.22,15230,18380,1872,153,532,3004,6186,8505,https://images.gr-assets.com/books/1427449095m/24465724.jpg,https://images.gr-assets.com/books/1427449095s/24465724.jpg,0
8889,23714544,23714544,43324379,14,,,Jamie McGuire,2016.0,Beautiful Burn,"Beautiful Burn (The Maddox Brothers, #4)",eng,4.11,11884,15662,1318,258,678,2763,5384,6579,https://images.gr-assets.com/books/1452456357m/23714544.jpg,https://images.gr-assets.com/books/1452456357s/23714544.jpg,0
8895,22535533,22535533,41241463,54,62377183,9780062377180.0,Anthony Horowitz,2014.0,Moriarty,Moriarty (Sherlock Holmes #2),eng,3.74,8376,11810,1809,186,854,3323,4910,2537,https://images.gr-assets.com/books/1404412525m/22535533.jpg,https://images.gr-assets.com/books/1404412525s/22535533.jpg,0
8926,17287009,17287009,23907081,12,1250038820,9781250038820.0,Brandon Stanton,2013.0,,Humans of New York,eng,4.5,12614,12865,1301,93,183,1102,3348,8139,https://images.gr-assets.com/books/1384184910m/17287009.jpg,https://images.gr-assets.com/books/1384184910s/17287009.jpg,0
8954,28240855,28240855,48273790,8,,,Kathryn Croft,2016.0,,The Girl You Lost,eng,3.89,11760,11857,871,330,745,2584,4405,3793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8971,21873331,21873331,41164642,5,147515025,9780147515020.0,Gayle Forman,2014.0,,"If I Stay Collection (If I Stay, #1-2)",eng,4.24,7823,8428,509,136,312,1245,2462,4273,https://images.gr-assets.com/books/1441837844m/21873331.jpg,https://images.gr-assets.com/books/1441837844s/21873331.jpg,0
8981,18143968,18143968,25491291,45,147674906X,9781476749070.0,"Mary Higgins Clark, Alafair Burke",2014.0,I've Got You Under My Skin,"I've Got You Under My Skin (Under Suspicion, #1)",eng,3.75,8882,11871,1222,261,936,3344,4358,2972,https://images.gr-assets.com/books/1397768065m/18143968.jpg,https://images.gr-assets.com/books/1397768065s/18143968.jpg,0
9005,24903919,24903919,44319513,9,006232540X,9780062325400.0,Patricia Cornwell,2015.0,Depraved Heart,"Depraved Heart (Kay Scarpetta, #23)",,3.58,6609,11697,1349,532,1372,3392,3579,2822,https://images.gr-assets.com/books/1439833245m/24903919.jpg,https://images.gr-assets.com/books/1439833245s/24903919.jpg,0
9029,21483760,21483760,40223686,7,1477823484,9781477823480.0,Scott  Meyer,2014.0,,"Spell or High Water (Magic 2.0, #2)",eng,4.01,8318,11734,666,72,357,2460,5288,3557,https://images.gr-assets.com/books/1395612093m/21483760.jpg,https://images.gr-assets.com/books/1395612093s/21483760.jpg,0
9058,320700,320700,3077645,2,345444078,9780345444070.0,"Stephen Jones, H.P. Lovecraft, Kim Newman, Brian Mooney, Nicholas Royle, David Langford, Michael Marshall Smith, Brian Lumley, Neil Gaiman, Basil Copper, Jack Yeovil, Guy N. Smith, Adrian Cole, D.F. Lewis, Ramsey Campbell, David Sutton, Peter Tremayne",1994.0,The Shadows Over Innsmouth,Shadows over Innsmouth,eng,4.43,10663,10727,53,33,135,1150,3328,6081,https://images.gr-assets.com/books/1293833116m/320700.jpg,https://images.gr-assets.com/books/1293833116s/320700.jpg,0
9064,23719479,23719479,43328972,12,547250258,9780547250250.0,Kate Clifford Larson,2015.0,Rosemary: The Hidden Kennedy Daughter,Rosemary: The Hidden Kennedy Daughter,en-CA,3.78,9819,12735,1590,260,670,3576,5371,2858,https://images.gr-assets.com/books/1439253720m/23719479.jpg,https://images.gr-assets.com/books/1439253720s/23719479.jpg,0
9070,177515,177515,4030673,27,316154385,9780316154380.0,Alice Hoffman,2005.0,The Ice Queen,The Ice Queen,en-US,3.51,12922,14141,1396,398,1632,4885,4864,2362,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9093,7736086,7736086,21446358,13,1423116968,9781423116970.0,"Rick Riordan, Robert Venditti, José Villarrubia, Attila Futaki",2010.0,The Lightning Thief: The Graphic Novel,"The Lightning Thief: The Graphic Novel (Percy Jackson and the Olympians, #1)",eng,3.95,12380,13670,1009,407,1087,3007,3500,5669,https://images.gr-assets.com/books/1347899366m/7736086.jpg,https://images.gr-assets.com/books/1347899366s/7736086.jpg,0
9118,17707603,17707603,24757132,13,159523103X,9781595231030.0,"Brian Kilmeade, Don Yaeger",2013.0,,George Washington's Secret Six: The Spy Ring That Saved the American Revolution,eng,3.77,8428,10781,1384,238,762,2950,4138,2693,https://images.gr-assets.com/books/1385349402m/17707603.jpg,https://images.gr-assets.com/books/1385349402s/17707603.jpg,0
9145,17333237,17333237,24064539,23,316098868,9780316098860.0,Anita Shreve,2013.0,,Stella Bain,,3.41,10535,12016,1754,309,1407,4779,4118,1403,https://images.gr-assets.com/books/1380048229m/17333237.jpg,https://images.gr-assets.com/books/1380048229s/17333237.jpg,0
9183,22608582,22608582,42145710,34,1455530093,9781455530090.0,Mitchell Zuckoff,2014.0,13 Hours: The Inside Account of What Really Happened In Benghazi,13 Hours: The Inside Account of What Really Happened In Benghazi,eng,4.26,8692,12435,1180,175,313,1575,4461,5911,https://images.gr-assets.com/books/1411493281m/22608582.jpg,https://images.gr-assets.com/books/1411493281s/22608582.jpg,0
9202,17727276,17727276,24806264,45,1476751447,9781476751440.0,Hillary Rodham Clinton,2013.0,Hard Choices,Hard Choices,eng,3.57,8724,9724,1049,682,830,2699,3253,2260,https://images.gr-assets.com/books/1402198745m/17727276.jpg,https://images.gr-assets.com/books/1402198745s/17727276.jpg,0
9208,22040598,22040598,41363353,18,1596435739,9781596435740.0,Scott McCloud,2015.0,The Sculptor,The Sculptor,eng,4.0,10038,10902,1789,327,655,1981,3614,4325,https://images.gr-assets.com/books/1418629570m/22040598.jpg,https://images.gr-assets.com/books/1418629570s/22040598.jpg,0
9209,22504701,22504701,41951492,11,803740166,9780803740170.0,Victoria Jamieson,2015.0,Roller Girl,Roller Girl,eng,4.27,18014,18787,2511,444,591,2116,5854,9782,https://images.gr-assets.com/books/1447914095m/22504701.jpg,https://images.gr-assets.com/books/1447914095s/22504701.jpg,0
9226,20874139,20874139,26171345,11,,,Phyllis T. Smith,2011.0,,I Am Livia,en-US,3.93,9302,9457,852,149,474,2046,3987,2801,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
9231,298816,298816,289909,20,830737847,9780830737840.0,Don Richardson,1974.0,Peace Child,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,,4.31,8832,9128,238,102,227,1206,2811,4782,https://images.gr-assets.com/books/1328779463m/298816.jpg,https://images.gr-assets.com/books/1328779463s/298816.jpg,0
9276,25666046,25666046,45489184,26,1627795944,9781627795940.0,Ian McGuire,2016.0,The North Water,The North Water,eng,4.01,8732,13592,1861,229,563,2410,5987,4403,https://images.gr-assets.com/books/1456351800m/25666046.jpg,https://images.gr-assets.com/books/1456351800s/25666046.jpg,0
9278,26214866,26214866,46196139,9,,,Robert Dugoni,2016.0,,"In the Clearing (Tracy Crosswhite, #3)",eng,4.25,14051,14186,755,71,243,1832,6000,6040,https://images.gr-assets.com/books/1446943429m/26214866.jpg,https://images.gr-assets.com/books/1446943429s/26214866.jpg,0
9282,16280689,16280689,22382333,13,345548515,9780345548510.0,Kevin Hearne,2016.0,Staked,"Staked (The Iron Druid Chronicles, #8)",eng,4.23,9082,11879,904,55,256,1714,4789,5065,https://images.gr-assets.com/books/1434745650m/16280689.jpg,https://images.gr-assets.com/books/1434745650s/16280689.jpg,0
9312,25614598,25614598,45310657,34,1455525928,9781455525930.0,"Douglas Preston, Lincoln Child",2015.0,Crimson Shore,"Crimson Shore (Pendergast, #15)",eng,4.0,7174,10726,1307,115,510,2200,4338,3563,https://images.gr-assets.com/books/1435611577m/25614598.jpg,https://images.gr-assets.com/books/1435611577s/25614598.jpg,0
9326,28262024,28262024,48302181,20,1533344345,9781533344340.0,Elle Kennedy,2016.0,,"The Goal (Off-Campus, #4)",eng,4.05,14560,17981,2126,166,698,3503,7282,6332,https://images.gr-assets.com/books/1477069102m/28262024.jpg,https://images.gr-assets.com/books/1477069102s/28262024.jpg,0
9335,6049585,6049585,6225216,22,312537409,9780312537400.0,Blake Crouch,2009.0,Abandon,Abandon,en-US,3.74,4713,11390,1165,313,958,3051,4169,2899,https://images.gr-assets.com/books/1316136703m/6049585.jpg,https://images.gr-assets.com/books/1316136703s/6049585.jpg,0
9369,23245594,23245594,42788872,11,1250065933,9781250065930.0,Mary Kay Andrews,2015.0,,Beach Town,,3.58,8827,10785,1017,192,1034,3742,4007,1810,https://images.gr-assets.com/books/1430317618m/23245594.jpg,https://images.gr-assets.com/books/1430317618s/23245594.jpg,0
